topics,sub_occ,obj_occ,sub_in_obj,subsumption,label
cad; high-level synthesis,0.05877589201034165,0.0036110593836297684,0.00027192315033428244,0.4902458999455371,0
multiple signal classification; case based reasoning,0.0021047070083278843,0.00817847568976792,0.0,0.49999999999999994,3
software architecture; software development projects,0.014405261478809295,0.0023082486325900456,7.843937028873531e-05,0.496062181673281,0
peer to peer; peer selection,0.028469121580753338,0.0005088540606554041,0.0008183840966791385,0.28227449512902913,0
sensor; direction of arrival,0.4595139830208753,0.009508714035566372,0.005171769147703949,0.4264796994731549,0
parallel robot; graph grammar,0.002408575887102246,0.00062361689135641,0.0,0.49999999999999994,3
bioindicator; nsga-ii,0.0003767685385278311,0.0073845189993836016,0.0,0.49999999999999994,3
directions of arrival; antenna arrays,0.0010011072086936815,0.00765446427411427,0.0001281176381382677,0.5153428175281739,1
sbar; antenna accessories,0.0002670581594929071,0.0,0.0,0.49999999999999994,3
queuing systems; queueing model,0.0009498609132234209,0.002333510890920456,1.8302519734038242e-05,0.5015754614738741,2
unified modeling language; uml sequence diagrams,0.006924024118960697,0.00028510262972891433,0.00012550299246197653,0.44188969329283645,0
manet routing; attitude control,0.0011079304724908442,0.007512995627463973,0.0,0.49999999999999994,3
p2p applications; file-sharing,0.000987393411314316,0.004539988711379421,0.0006092124425758443,0.5665867506179296,0
orthogonal frequency-division multiplexing (ofdm); wireless telecommunication systems,0.0146651018502078,9.59965816555585e-05,5.229291352582355e-06,0.49258578721729074,1
wsn; contention-based,0.02977121055298362,0.0016167845331462483,0.0002980696070971942,0.4759444065963663,0
peer selection; peer to peer networks,0.0005088540606554041,0.002203590705221204,7.582472461244414e-05,0.5157919507826946,1
bayesian frameworks; distributed parameter networks,0.00012486773403317007,7.217788094402894e-07,0.0,0.49999999999999994,0
computer system; classification results,0.015117657163726862,0.015377497535125366,2.614645676291177e-05,0.5000040337864611,0
reinforcement learning; machine learning algorithms,0.05127877551668536,0.032808455783108356,0.0011530587432444092,0.49825260353587403,1
intelligent robots; sensor,0.0012616693589016259,0.4595139830208753,0.000664120001777959,0.5724206777587403,1
relational database; knowledge-based systems,0.012684540797103646,0.003530220156972456,9.151259867019121e-05,0.4974182054491239,1
optical filter; wavelength division multiplexing (wdm),0.0022136956085533678,0.004201474449751925,0.00015164944922488828,0.5044717529092202,1
component-and-connector; frequent patterns,7.723033261011097e-05,0.002406410550673925,0.0,0.49999999999999994,3
nonlinear effects; nonlinear effect,0.00511308108607501,0.0013345690186550951,0.00035036252062301774,0.47323770667076503,2
rdf; sparql,0.01089958180135781,0.004085268061432039,0.007914532462133394,0.3328462120180915,0
machine learning; machine learning methods,0.2760515234585331,0.019805610531041542,0.07174849200310619,0.03582784038699538,2
cognitive radio; cognitive radio (cr),0.020879617399488695,0.005621213367920974,0.02036547517263198,0.1345861646972319,2
architecture technical debt; fuzzy c mean,8.661345713283475e-06,0.0010436921584506586,0.0,0.49999999999999994,3
architectural model; software architectures,0.0015980182841008007,0.0030682817189306706,8.366866164131767e-05,0.5034608872108192,1
product lines; image and video processing,0.0034371106905546583,0.0008747959170416308,0.0,0.49999999999999994,3
computational grammars; natural language processing,2.6705815949290707e-05,0.03805578772773926,5.229291352582355e-06,0.5262994527866001,1
service-oriented computing (soc); business processes,0.00046121665923234495,0.02673324354404944,0.00020132771707442065,0.5591227158844702,1
cognitive process; xml databases,0.004806325092062888,0.0004864789175627551,0.0,0.49999999999999994,3
refactoring; adaptive arrays,0.0042606603121260285,0.0003349053675802943,0.0,0.49999999999999994,3
competitive ratio; public-key cryptosystems,0.003023531432745373,0.0013309601246078936,0.0,0.49999999999999994,3
fsm; distributed systems,0.004652586205652106,0.02012102787076695,4.967826784953237e-05,0.5011328963521013,3
brain-computer interfaces; steady-state visual evoked potentials,0.004111973877381329,0.0005391687706518962,0.000413114016854006,0.40824036693259247,0
ebooks; meteorological radar,0.0042491118511749845,0.00032913113710477196,0.0,0.49999999999999994,3
radio frequency identification (rfid); requirements elicitation,0.009660287585548833,0.0017185553452773292,0.0,0.49999999999999994,3
computer networks; wireless telecommunication systems,0.010895251128501168,9.59965816555585e-05,0.0,0.49999999999999994,0
geographical information system (gis); multipath fading channels,0.0032364561815302582,0.0011526807586761422,0.0,0.49999999999999994,3
expert systems; ieee 802.11e,0.011405548746775454,0.0012862098384225959,0.0,0.49999999999999994,3
autonomous robot; tomlinson-harashima precoding,0.0030805519586911555,0.0003955347875732786,0.0,0.49999999999999994,3
localization accuracy; wireless sensor networks,0.006670679756847155,0.05166276184330759,0.0022616685099918683,0.5407538820307739,1
microelectromechanical systems; state feedback,0.0028705143251440313,0.02129247487848854,5.229291352582355e-06,0.5002175071935782,3
deontic; modal logics,0.00187012889525979,0.0015828609291025548,0.00016733732328263535,0.4977602226384477,1
software development methods; software development life cycle,0.0008452029858545789,0.0025110684780427672,5.75222048784059e-05,0.506225368370022,1
peer-to-peer architectures; p2p systems,0.00011764994593876717,0.002406410550673925,1.045858270516471e-05,0.5115965811695693,1
distributed hash table (dht); privacy preservation,0.0006575404954001036,0.003087047967976118,2.6146456762911773e-06,0.500431411699074,3
architectural style; microservice architecture,0.0016427685702860987,0.0006517662649245813,0.00020132771707442065,0.4743171493420102,0
ambient intelligence; ambient intelligent,0.0026590331339780265,0.0003904823359071966,0.0003372892922415619,0.3984895535858428,2
smart city; smart transportation system,0.012746613774715511,0.00012486773403317007,8.889795299390003e-05,0.4032517510686629,0
requirements specification; digraphs,0.002281542816640755,0.0025269476118504534,0.0,0.49999999999999994,3
underwater environments; autonomous underwater vehicles (auv),0.001019873457739129,0.0004576077651851435,3.6605039468076484e-05,0.49392626578064425,1
tracking application; wsn,0.0008257149579996911,0.02977121055298362,8.889795299390003e-05,0.5144364636628727,1
mutation operations; pso algorithm,0.0005449430011274185,0.012093403952172049,6.275149623098826e-05,0.5151583699561171,1
force-feedback; haptic systems,0.005541095920073102,0.00024035234354361637,0.00014380551219601476,0.4212384583641829,1
satellite systems; integrated circuit layout,0.007264703717016513,5.413341070802171e-05,0.0,0.49999999999999994,3
fuzzy clusters; clustering algorithm,0.00030314709996492157,0.03363777963515525,0.00020917165410329417,0.5941630134235113,1
networks-on-chip; network-on-chip (noc),0.001525840403156772,0.0030877697467855585,0.00011242976408052062,0.5051414602075245,2
mimo systems; nonrigid registration,0.011518868019857579,0.0004626602168512255,0.0,0.49999999999999994,3
queueing networks; queuing network,0.0013879806505536765,0.0009671836046499878,1.8302519734038242e-05,0.49920905520153713,2
pso; particle swarm,0.04427896462273343,0.06430399591184482,0.1330279427183425,0.6291437564055348,2
disk array; disk arrays,0.0005528825680312617,0.0004070832485243232,0.00047586551308499426,0.4575778797422174,2
multicast services; multicast trees,0.0008394287553790566,0.0007160045789647671,7.059543325986178e-05,0.4980025722883399,2
particle swarms; opposition-based learning,0.000279328399253392,0.0008293238520468925,2.6146456762911773e-06,0.500853962560031,0
dynamic spectrum access; timing circuits,0.002309692190208926,7.289965975346923e-05,0.0,0.49999999999999994,3
ground penetrating radars; tele-operations,0.00014579931950693846,3.8976055709775634e-05,0.0,0.49999999999999994,3
requirement engineering; software requirements,0.0009895587477426369,0.003476086746264434,0.0002405474022187883,0.5239805821073606,0
fuzzy clustering method; clustering algorithms,0.0008538643315678624,0.01419233673002441,0.00013334692949085004,0.5202423998913357,1
computer integrated manufacturing; capp,0.0014428358400711385,0.0023501118035375826,0.00021178629977958537,0.5078160254968509,0
field-programmable gate array (fpga); systems biology,0.010532918166162144,0.008236939773332582,2.6146456762911773e-06,0.49999045000959974,3
p2p systems; peer to peer (p2p) network,0.002406410550673925,0.0005240114156536501,0.00011242976408052062,0.47687087418090973,2
variational approximation; bayesian methods,0.0006676453987322677,0.004258494975697708,3.921968514436766e-05,0.5068290637656677,1
hardware; sonar,0.35899473534536397,0.01438938234500161,0.001885159532605939,0.4826411101468344,0
particle swarm optimization technique; particle swarm optimization algorithms,0.0007333272703913341,0.0004034743544771218,5.229291352582355e-06,0.49919748965243355,1
back-propagation neural networks; adaptive neuro-fuzzy inference system (anfis),0.001112261145347486,0.004395632949491363,1.8302519734038242e-05,0.5016953307085524,0
peer to peer (p2p) network; p2p applications,0.0005240114156536501,0.000987393411314316,4.706362217324119e-05,0.5058060811196066,2
gpu computing; graphic processing units,0.0010011072086936815,0.000870465244184989,6.798078758357061e-05,0.4985953484210081,0
link prediction; machine learning,0.004505343328526287,0.2760515234585331,0.0016315389020056946,0.5491651189219292,1
operating system; system calls,0.04030629405557408,0.0017993945719346415,0.0013648450430239945,0.40001257493906817,0
architectural styles; layered pattern,0.0008899532720398768,3.753249809089505e-05,5.229291352582355e-06,0.4819406427588199,0
control system; technical conferences,0.17790476272965197,0.00010971037903492399,2.6146456762911773e-06,0.49673372814393657,0
artificial neural networks; back-propagation neural networks,0.04143010366187261,0.001112261145347486,0.00035559181197560014,0.4570817843207406,2
rbf neural network; back-propagation neural network,0.004983882679185199,0.006762345665646072,6.275149623098826e-05,0.500456982117178,1
radio communication; software-defined radio,0.003997211046680323,0.005353433429618627,0.0003372892922415619,0.5029499300733415,0
p2p networks; rational unified process,0.003328122090329175,0.0010761722048754716,0.0,0.49999999999999994,3
contention-based; b splines,0.0016167845331462483,0.0032566659881945862,0.0,0.49999999999999994,3
contention-based; wsn,0.0016167845331462483,0.02977121055298362,0.0002980696070971942,0.5240555934036336,1
architecting; architectural knowledge management,0.0017279384698000529,3.0314709996492152e-05,2.091716541032942e-05,0.408637756382957,0
intelligent agents; block codes,0.005758351341714629,0.003932972732640138,0.0,0.49999999999999994,3
content based recommendation; case-based reasoning (cbr),0.0003832645478127937,0.003131798254161416,2.6146456762911773e-06,0.5008247247026455,1
built-in self-test; networked control system,0.0024396123759081786,0.0018946693747807597,0.0,0.49999999999999994,3
kernel methods; smart antennas,0.0026936785168311605,0.0010934948963020384,0.0,0.49999999999999994,3
architectural guideline; architectural knowledge,1.0826682141604342e-05,0.0005449430011274185,0.0,0.49999999999999994,1
multi agent systems; multi agent system (mas),0.01631003575692222,0.0021306910454677347,0.00032683070953639715,0.48159897480452785,2
malwares; operating systems,0.001084833550588755,0.017444672045362358,8.366866164131767e-05,0.5099773176964854,1
linux- operating system; operating system,0.002637379769694818,0.04030629405557408,0.009556529946844253,0.9673216291569586,1
peer-to-peer; super-peer,0.028469121580753338,0.0003601676259107044,0.0006667346474542503,0.24820725780697844,0
binary decision diagrams (bdd); binary decision,0.00012847662808037152,0.0042750958883148345,0.0004680215760561207,0.9849404468127889,0
composite structures; semantic social network analysis,0.004370370691160952,8.661345713283475e-06,0.0,0.49999999999999994,3
multicast groups; multicast routing protocols,0.0006654800623039468,0.0004835918023249939,5.490755920211472e-05,0.49572723468583785,0
adaptive algorithm; navigation system,0.008039894158355383,0.021073775899228132,9.151259867019121e-05,0.500971656640486,3
3d model; task scheduling problem,0.018538888720473837,0.0006885769842060361,0.0,0.49999999999999994,3
backpropagation algorithm; training algorithms,0.0030155918658415293,0.002855356970145785,0.00018825448869296476,0.499516651389362,0
architecture analysis; performance analysis,0.0008040615937164825,0.03974114124778234,2.091716541032942e-05,0.5035151486722671,0
machine learning techniques; inductive logic programming (ilp),0.02690430512188679,0.0005976328542165596,2.876110243920295e-05,0.4935124000254621,0
neurofuzzy system; ber performance,9.744013927443907e-05,0.011569392536518399,0.0,0.49999999999999994,3
networks on chips; routers,0.0001984891725960796,0.0175493299727312,0.00011242976408052062,0.5770220231589889,1
pid controller; controller parameter,0.020809604854972987,0.0010884424446359565,0.0008942088212915827,0.3926000932706798,0
visual stimulus; brain-computer interfaces (bci),0.0022699943556897103,0.000970070719887749,4.967826784953237e-05,0.4959561062508369,1
router architecture; noc,0.00047565223542115075,0.0071080777153679706,0.0007059543325986179,0.6908575602037841,1
services composition; automatic service composition,0.0011007126843964414,0.00016673090498070685,2.3531811086620595e-05,0.48355068973237414,0
broker; spatial databases,0.008167649007626315,0.0015128483845868465,7.843937028873533e-06,0.49941717811053105,3
formal methods; congenial access control (cac),0.00760538331507233,7.217788094402894e-07,0.0,0.49999999999999994,3
process modelling; petri net,0.0029730069160845522,0.012676601230199803,0.00014119086651972356,0.5050166643453732,1
refractometer; evaluation index system,0.0004770957930400313,0.010858440409219714,0.0,0.49999999999999994,3
e-commerce systems; combinatorial auction,0.0008011744784787213,0.0006676453987322677,2.6146456762911773e-06,0.4999100792112133,0
architecture knowledge; architectural knowledge,0.00021364652759432566,0.0005449430011274185,0.00010197118137535591,0.5398669005565471,2
de-nosing; signal denoising,0.00022302965211704943,0.0011331927308212543,2.6146456762911773e-06,0.5012947640511363,0
orthogonal space time block coding; space time block codes,0.00030892133044044387,0.0017986727931252012,3.6605039468076484e-05,0.5135105050162014,1
robots; cognitive radio (cr),0.11474767334600777,0.005621213367920974,1.045858270516471e-05,0.49975578341191934,3
game theory; takagi sugeno fuzzy systems,0.022308017663371028,0.00035150628019742095,0.0,0.49999999999999994,3
adaptive network based fuzzy inference system; quadrature amplitude modulation,0.00109710379034924,0.005344772083905344,0.0,0.49999999999999994,3
question answering systems; nlp,0.0010133774484541664,0.025543752066091843,0.00023531811086620596,0.5307600352797515,1
human-computer interaction; autosar,0.02067102332356045,0.0007434321737234981,0.0,0.49999999999999994,3
avatar; graphics processors,0.006488791496868203,0.0006315564582602532,0.0,0.49999999999999994,3
field programmable gate array (fpga); computer hardware,0.010532918166162144,0.004633819956606658,1.045858270516471e-05,0.4998255472164026,1
html documents; hypertext markup language (html),0.000695794772300439,0.00046049488042290465,7.059543325986178e-05,0.4928621631370342,1
built in self test; embedded memories,0.0024396123759081786,0.00046626911089842695,0.00022485952816104124,0.4462521699647889,0
computer networks; routing algorithm,0.010895251128501168,0.01286787261470148,0.0002771524416868648,0.5005382326633118,0
wsn; wireless cameras,0.02977121055298362,8.733523594227503e-05,5.229291352582355e-06,0.4918267051630118,0
transmit power; cognitive radios,0.013050482653489872,0.00197045614977199,0.000162108031930053,0.49036229516929775,1
telecommunication control; queuing theory,1.8044470236007236e-05,0.002705226977782205,0.0,0.49999999999999994,1
integrated circuit testing; benchmark circuits,4.330672856641737e-05,0.0038658473033621903,7.843937028873533e-06,0.5243125871186095,0
hydrophone; underwater acoustics,0.0036370434207696188,0.0007759122201483112,0.0001725666146352177,0.4758760622753816,1
bayesian method; non-parametric bayesian,0.0035959020286315223,0.0004366761797113751,8.889795299390003e-05,0.4753563304065398,0
computer application; software,0.0030704470553589913,1.0,0.0020734140212989036,0.5929075921823909,1
daubechies wavelet; nearest neighbor classification,0.0008942839448965186,0.0009679053834594281,0.0,0.49999999999999994,3
gnutella; hybrid recommender systems,0.0007542588558651025,7.50649961817901e-05,0.0,0.49999999999999994,3
quality of experiences; qoe,7.001254451570808e-05,0.006391351357593763,7.321007893615297e-05,0.641290419225863,2
relative weights; pld,0.001715668230039568,0.0018261003878839322,0.0,0.49999999999999994,3
safety applications; common sense knowledge,0.0021104812388034067,0.000565874586601187,0.0,0.49999999999999994,3
learning outcomes; e-learning,0.039341275787352414,0.039250331657362934,0.003982105364991463,0.4999676268913785,1
cognitive radio network; cognitive radio networks,0.0029354744179936575,0.00506183479060475,0.0015661727600984152,0.5309261803499014,2
congenial access control; cac,1.4435576188805787e-06,0.0034428849210301807,5.229291352582355e-06,0.833157041045953,2
electronic commerce; e-commerce sites,0.011850886272200111,0.0010740068684471507,0.00017518126031150887,0.4795398283576803,0
haptic device; description logics,0.0023797047347246343,0.002586133474224557,0.0,0.49999999999999994,3
fluence; fluences,0.005441490444370342,0.001366327286270468,0.001741354020409924,0.3683329190041384,2
refactoring; task graph,0.0042606603121260285,0.001084833550588755,2.6146456762911773e-06,0.49975221676624243,3
peer-to-peer (p2p); structured p2p,0.007748295519341507,0.0007412668372951773,0.0008602184274997973,0.3552883573785439,0
debuggers; refractive index measurement,0.0008942839448965186,0.0001429122042691773,0.0,0.49999999999999994,3
p2p systems; variational inference,0.002406410550673925,0.0030646728248834693,0.0,0.49999999999999994,3
k-means clustering; electric fault location,0.01626095479788028,0.0,0.0,0.49999999999999994,3
free-space optical communications; semantic web rule languages,0.0004691562261361881,1.2270239760484921e-05,0.0,0.49999999999999994,3
east-adl; multiple antennas,0.00010177081213108082,0.005115968201312771,0.0,0.49999999999999994,3
gene location; relational database,8.805701475171531e-05,0.012684540797103646,0.0,0.49999999999999994,3
virtual machine monitor; operating systems,0.0005680399230295078,0.017444672045362358,0.00031637212683123246,0.5742809729666563,1
quality characteristic; functional suitability,0.0013064196450869238,0.0002389087859247358,7.843937028873533e-06,0.4963098304592292,0
requirement engineering; goal models,0.0009895587477426369,0.0003558369530540627,2.876110243920295e-05,0.4928744307379872,0
distributed database systems; agile methodologies,0.0005196807427970084,0.0012299110912862533,0.0,0.49999999999999994,3
peer-to-peer application; peer-to-peer (p2p),0.0001024925909405211,0.007748295519341507,2.091716541032942e-05,0.5276022092616406,1
inference algorithms; bayesian models,0.0020931585473768395,0.002103985229518444,8.366866164131767e-05,0.5000283739248421,1
architectural tactic; tactics for cyber foraging,1.6600912617126655e-05,1.4435576188805787e-06,0.0,0.49999999999999994,0
antenna; ka band,0.15591504952124413,0.004835196244440499,0.005088100486062631,0.359266345533076,0
open source software projects; software development projects,0.0005831972780277538,0.0023082486325900456,3.3990393791785304e-05,0.5060033258488958,1
peer-to-peer technologies; p2p streaming,0.00012558951284261034,0.0007102303484892448,2.6146456762911773e-06,0.5023497635615716,0
relational data models; relational schemas,9.744013927443907e-05,0.00020498518188104219,2.6146456762911773e-06,0.5019222768029583,0
multiplexing; matrix factorizations,0.05855935836750956,0.0004157445942376067,2.6146456762911773e-06,0.4991395255680181,3
bayesian methods; latent variable models,0.004258494975697708,0.0014695416560204294,3.3990393791785304e-05,0.49791033219590125,0
extensible markup language; xml,0.0036623056791000286,0.041435877892348136,0.012291449324244825,0.9222518662838544,2
operating systems; execution environments,0.017444672045362358,0.0014233478122162508,0.00021701559113216772,0.48068111470649294,0
atm network; asynchronous transfer mode,0.0020159282147667284,0.0029802247041789552,0.001623694964976821,0.5359529913268413,1
quadratic programming problems; support vector machines (svms),0.0006438266980207381,0.00448802063709972,2.091716541032942e-05,0.5038364766429373,1
p2p; content delivery network,0.021786893362955136,0.00072322236705917,0.00027453779601057364,0.4493911861522754,0
multi-objective optimization problem; access control,0.00436315290306655,0.03927992458854999,5.229291352582355e-06,0.5001470383889088,3
queuing networks; queuing system,0.00042368416114144987,0.0021999818111740023,5.229291352582354e-05,0.5137284113620978,0
human robot interactions; dense disparity maps,0.0010393614855940168,0.00011764994593876717,0.0,0.49999999999999994,3
diversity gains; variational bayesian,0.000978010286791592,0.0017459829400360602,0.0,0.49999999999999994,3
network-on-chips; router architecture,0.0004294583916169722,0.00047565223542115075,3.6605039468076484e-05,0.501139019710395,0
histogram of oriented gradients; histogram of oriented gradients (hog),0.0018109430328856861,0.00109710379034924,0.00397687607363888,0.30296834956828184,2
content delivery networks; peer-to-peer technologies,0.0009491391344139806,0.00012558951284261034,2.6146456762911773e-06,0.4975225486693713,1
noc; bus-based,0.0071080777153679706,0.0016153409755273677,0.000883750238586418,0.44167314616354364,0
architecture evaluation; wavelet de-noising,0.00039914368162048,0.0006416613615924173,0.0,0.49999999999999994,3
binary decision diagram (bdd); binary decision diagrams (bdd),0.0003825427690033534,0.00012847662808037152,5.229291352582355e-06,0.496296276712845,2
robotic manipulator; degrees of freedom,0.0033468883393746223,0.052442282957503104,0.0010720047272793826,0.5413827860692247,0
logic gate; field programmable gate arrays,0.002552931648990304,0.006441875874254583,3.6605039468076484e-05,0.5011944124916021,1
user interfaces; graphical user interface,0.016874466785904527,0.017889287791977574,0.0015740166971272888,0.5007303722848815,0
least squares support vector machines; ls-svm,0.0010617366286866659,0.003094265756070521,0.0020002039423627506,0.6706651803575991,2
augmentative and alternative communication (aac); iot,0.0008192189487147286,0.09164136831939579,0.0,0.49999999999999994,3
smart education; smart city,0.0005066887242270832,0.012746613774715511,0.00015164944922488828,0.5396137023492285,1
precoding matrix; sbar,0.0007557024134839831,0.0002670581594929071,0.0,0.49999999999999994,3
markov chain monte carlo algorithms; bayesian methods,0.0004222406035225693,0.004258494975697708,4.444897649695002e-05,0.5130659919017714,1
world wide web; social networks,0.024229392854101077,0.0552189660374199,0.0015374116576592123,0.50491542481543,0
haptic systems; query languages,0.00024035234354361637,0.0026734687101668325,0.0,0.49999999999999994,3
least square support vector machine; support vector machines (svms),0.0015265621819662123,0.00448802063709972,1.8302519734038242e-05,0.5010913819375576,1
jxta; peer-to-peer networks,0.0006380524675452158,0.002203590705221204,4.706362217324119e-05,0.5072232588574136,1
spatial and temporal correlation; wsn,0.00044894641947186,0.02977121055298362,6.798078758357061e-05,0.5205536617322566,1
least square support vector machine; software development projects,0.0015265621819662123,0.0023082486325900456,0.0,0.49999999999999994,3
computer hardware; radar,0.004633819956606658,0.1407800696660907,8.889795299390003e-05,0.5025606602072091,0
peer-to-peer network; blockchain,0.00206933984666531,0.03247499397314694,0.0013805329170817416,0.5861913771952955,0
antenna; antennas,0.15591504952124413,0.07799830526335544,0.15883711018901273,0.35952202103829745,2
superresolution; super resolutions,0.0023493900247281425,2.8149373568171288e-05,5.229291352582355e-06,0.47530465638999353,2
multiprocessor systems on chips; noc,5.124629547026055e-05,0.0071080777153679706,4.706362217324119e-05,0.6240986084039876,1
cluster centers; vehicular networks,0.0029116557172821278,0.0039394687419251,0.0,0.49999999999999994,3
ann; backpropagation algorithm,0.061467405190744485,0.0030155918658415293,0.0017021343352655565,0.4259252743825113,1
kernel functions; support vector machines (svms),0.004101147195239725,0.00448802063709972,0.00043141653658804424,0.5012513072076435,1
bayesian approach; variational inference,0.010735738011614865,0.0030646728248834693,0.00021178629977958537,0.49318586467253067,0
wsn; cluster formations,0.02977121055298362,0.00017322691426566945,0.0,0.49999999999999994,0
software architectures; software architecture patterns,0.0030682817189306706,1.8044470236007236e-05,5.229291352582355e-06,0.4617698229193546,0
mobile ad hoc networks (manet); mobile ad hoc networks (manets),0.001411077572455766,0.004699501828265725,4.183433082065884e-05,0.5028617644265174,2
peer to peer networks; content distribution,0.002203590705221204,0.0037164390898080505,0.0002693085046579913,0.5068638165309911,0
frequent patterns; database,0.002406410550673925,0.44218623914264227,0.0023087321321651096,0.6316763149486243,1
back-propagation neural network; artificial neural network models,0.006762345665646072,0.0011411322977250976,5.229291352582354e-05,0.49474559803445267,0
networked control; search engines,0.006102639833817648,0.020715773609745747,0.0,0.49999999999999994,3
formal logic; long period gratings,0.0016550388100465836,0.00019632383616775871,0.0,0.49999999999999994,3
semantic web technology; ontology construction,0.001004716102740883,0.0008423158706168177,2.614645676291177e-05,0.49930848439658687,0
architecture description; architecture description language,0.0013028107510397223,0.000565874586601187,0.002052496855888574,0.21730285584515585,0
"computer communication networks; (e ,3e) process",0.0002677799383023474,2.8871152377611577e-06,0.0,0.49999999999999994,0
energy market; protein database,0.0038983273497870037,0.0006467138132584993,0.0,0.49999999999999994,3
geographic information system; transmission control protocol,0.01647893199833125,0.0030884915255949986,1.045858270516471e-05,0.4996202686727236,3
classification performance; computer systems,0.02206838709863685,0.01922530036825155,4.706362217324119e-05,0.4999564682696249,1
haptic device; model based testing,0.0023797047347246343,0.0013251858941323714,0.0,0.49999999999999994,3
computer hardware; hardware,0.004633819956606658,0.35899473534536397,0.01678863988746565,0.9935944719254441,2
minimum mean square errors (mmse); minimum mean square errors,1.0104903332164054e-05,4.691562261361882e-05,3.921968514436766e-05,0.8864022669326873,2
high resolution image; signature schemes,0.004300358146645244,0.0032018107986771242,0.0,0.49999999999999994,3
fcm clustering; fuzzy c-means algorithm,0.001740930488369978,0.0015720342469609503,0.00013596157516714122,0.49884277428941975,0
analytic hierarchies; videogames,2.8871152377611577e-06,0.001922818748348931,0.0,0.49999999999999994,3
fuzzy identification; fuzzy clustering method,0.0003760467597183908,0.0008538643315678624,1.8302519734038242e-05,0.5037492745955818,1
feedback overhead; computer aided instruction,0.0008646910137094667,0.0007095085696798045,0.0,0.49999999999999994,3
distributed computer systems; peer to peer (p2p) network,0.00040997036376208437,0.0005240114156536501,0.0,0.49999999999999994,0
nlp; question answering system,0.025543752066091843,0.0016420467914766584,0.000413114016854006,0.46751894105929775,0
koala; architectural language,0.00023313455544921347,0.00024973546806634014,0.0,0.49999999999999994,1
machine-learning; inductive logic programming,0.2760515234585331,0.0013345690186550951,0.001226268822180562,0.37384376518396945,0
mobile ad hoc networks (manets); super resolution imaging,0.004699501828265725,0.0014370616095956163,0.0,0.49999999999999994,3
support vector machine (svms); gender classification,4.980273785137997e-05,0.0010602930710677852,0.0,0.49999999999999994,0
fault tolerant control; fault-tolerant control,0.005342606747477023,0.005342606747477023,0.019356221941583585,0.49999999999999994,2
haptic devices; user interface,0.0013100285391341253,0.060294514625404014,8.628330731760885e-05,0.5088892745211787,1
computational biology; biological networks,0.0046359852930349795,0.00371427375337973,0.00019871307139812948,0.4985322292994365,0
b-splines; computer aided design (cad),0.0032566659881945862,0.005720097064814294,0.00023270346518991479,0.5042463943027448,1
web-page; web contents,0.013461174796061397,0.0009693489410783087,0.0003372892922415619,0.45546273556888345,2
robot; snmp,0.20951362213147057,0.0026048997232700046,5.229291352582355e-06,0.4997264093465665,3
retrial queue; queuing networks,0.00040203079685824123,0.00042368416114144987,2.6146456762911773e-06,0.5000457217826513,1
pareto front; robot arm,0.005617604473873773,0.006352375301883988,2.6146456762911773e-06,0.5000074297980891,3
particle swarm optimization algorithms; engineering design problems,0.0004034743544771218,0.000965018268221667,0.0,0.49999999999999994,0
computer system; classification performances,0.015117657163726862,0.0014385051672144969,0.0,0.49999999999999994,0
personal digital assistant; personal digital assistants,0.0015301710760134135,0.001950246343107662,9.151259867019121e-05,0.5017767148812506,2
malwares; polarimeter,0.001084833550588755,0.0013634401710327067,0.0,0.49999999999999994,3
architectural styles; shared data pattern,0.0008899532720398768,0.0,0.0,0.49999999999999994,0
group communications; 0/1 knapsack problems,0.0006820809749210735,0.00014724287712581904,0.0,0.49999999999999994,3
advanced encryption standard (aes); multilayer perceptrons,0.0023277366604449335,0.0018917822595429987,0.0,0.49999999999999994,3
bayesian approaches; variational bayesian,0.0016499863583805017,0.0017459829400360602,7.582472461244414e-05,0.5003484829490936,0
neural networks; back propagation algorithm,0.23006338661504505,0.004345830211639983,0.005061954029299719,0.34227719362593967,0
architectural tactics; tactics for cyber-foraging,9.888369689331966e-05,1.4435576188805787e-06,7.843937028873533e-06,0.010820659509769126,0
database; database searches,0.44218623914264227,0.001105043357253083,0.004005637176078084,0.0012004691742801277,0
nuclear reactor accidents; free space optical communication,2.598403713985042e-05,0.0012032052753369624,0.0,0.49999999999999994,3
model driven architectures; software development projects,4.11413921380965e-05,0.0023082486325900456,0.0,0.49999999999999994,1
wireless communication system; cellular telephone systems,0.004743530335641582,5.2689853089141134e-05,2.6146456762911773e-06,0.49331864404080406,1
computer-aided design; cad system,0.01755799131844448,0.0062506044897529065,0.002201531659437171,0.46869403862575587,0
type inferences; type inference,1.1548460951044631e-05,0.0015893569383875173,1.8302519734038242e-05,0.7043140366145686,2
content delivery network; p2p applications,0.00072322236705917,0.000987393411314316,5.229291352582355e-06,0.5002665754340417,1
extensible stylesheet language; 0/1 knapsack problems,0.00018549715402615437,0.00014724287712581904,0.0,0.49999999999999994,3
computer systems; information systems,0.01922530036825155,0.09631849500456886,0.002570196699794227,0.5147701440992332,0
computer communication networks; communication network,0.0002677799383023474,0.01977746115747337,5.229291352582354e-05,0.5265194348448496,0
binary translation; geographical information system (gis),0.00044605930423409886,0.0032364561815302582,0.0,0.49999999999999994,3
public-key infrastructure; artificial neural networks,0.0029109339384726877,0.04143010366187261,2.6146456762911773e-06,0.5001152473273434,3
